"id","place","weight_lbs","grower_name","city","state_prov","country","gpc_site","seed_mother","pollinator_father","ott","est_weight","pct_chart","variety","weight_kg","weight_class"
"2510-P",71,1317.28285798803,"DCBBP","Chicago","California","UK","Regional Pumpkin Festival","1691 W","1917 D",370,1174,11,"Cinderella",597.509453515164,"heavy"
"2768-P",97,1305.31301707216,"SOQLP","New York","Florida","UK","Local Pumpkin Festival","1679 U","1433 U",398,1385,-2,"Howden",592.08002500561,"heavy"
"2571-P",46,1309.42203105427,"QPRDV","Nottingham","California","USA","Local Pumpkin Festival","1533 X","1190 Z",393,1343,-8,"Atlantic Giant",593.943842396121,"heavy"
"2210-P",14,1309.49992952589,"DAIHE","New York","Texas","Mexico","Local Pumpkin Festival","1924 G","1154 M",396,1358,-4,"Jack Be Little",593.979176548481,"heavy"
"2108-P",4,1303.81181359105,"AAZZN","Paris","Texas","Mexico","National Pumpkin Festival","1353 Y","1483 B",384,1221,9,"Cinderella",591.399090560762,"heavy"
"2340-P",88,1295.79461404122,"PRAUR","Chicago","Florida","UK","Local Pumpkin Festival","1537 L","1138 U",388,1251,3,"Jack Be Little",587.762550016194,"heavy"
"2927-P",66,1294.84674325865,"JJUDL","Nottingham","New York","UK","Local Pumpkin Festival","1227 D","1710 X",382,1217,8,"Atlantic Giant",587.332603061472,"heavy"
"2628-P",28,1290.72914080136,"QGDHY","New York","New York","USA","Regional Pumpkin Festival","1942 D","1917 F",381,1252,3,"Howden",585.46489000415,"heavy"
"2910-P",90,1282.90506774746,"DWCWC","Houston","California","UK","National Pumpkin Festival","1579 A","1719 Q",378,1175,6,"Howden",581.91595016458,"heavy"
"2864-P",73,1277.79038038198,"HHNRS","Houston","California","UK","National Pumpkin Festival","1968 T","1255 J",388,1280,-3,"Jack Be Little",579.595967000663,"heavy"
"2446-P",88,1282.85834586993,"QTLEO","Los Angeles","Florida","USA","Regional Pumpkin Festival","1741 L","1401 K",369,1137,18,"Atlantic Giant",581.894757477421,"heavy"
"2050-P",85,1284.43164617643,"NOBBP","New York","California","USA","Regional Pumpkin Festival","1484 C","1424 B",394,1362,-11,"Jack Be Little",582.608394492167,"heavy"
"2664-P",37,1279.36303296871,"LWKFW","Los Angeles","New York","USA","National Pumpkin Festival","1443 S","1685 L",392,1347,-6,"Atlantic Giant",580.309310214668,"heavy"
"2906-P",37,1264.68115547299,"FSZQW","Chicago","California","Mexico","National Pumpkin Festival","1647 N","1816 I",383,1237,7,"Howden",573.649722605334,"heavy"
"2446-P",83,1267.73802736942,"ACUDJ","New York","Texas","Mexico","Local Pumpkin Festival","1940 S","1941 Y",396,1406,-14,"Cinderella",575.036296373619,"heavy"
"2347-P",62,1263.72351748031,"DVGLB","Paris","New York","USA","Regional Pumpkin Festival","1008 T","1759 K",375,1148,13,"Jack Be Little",573.215345318629,"heavy"
"2565-P",84,1275.68622556608,"JIIPR","Paris","Texas","Mexico","National Pumpkin Festival","1112 P","1873 O",382,1255,6,"Howden",578.641538430874,"heavy"
"2263-P",64,1263.21145928465,"WKBLV","Chicago","Texas","USA","National Pumpkin Festival","1201 X","1306 L",383,1208,9,"Howden",572.983079628082,"heavy"
"2271-P",96,1269.32663908694,"DMZOP","Paris","Texas","Mexico","Local Pumpkin Festival","1691 B","1910 B",380,1273,-2,"Jack Be Little",575.756878527579,"heavy"
"2833-P",69,1263.54256614856,"WKIEO","Chicago","California","UK","National Pumpkin Festival","1299 L","1195 Z",366,1144,9,"Cinderella",573.133267175209,"heavy"
"2192-P",96,1265.80400717035,"OIRIE","Paris","New York","Mexico","Local Pumpkin Festival","1769 B","1428 P",387,1253,2,"Cinderella",574.159039567896,"heavy"
"2440-P",27,1250.12430323195,"ARPDP","Nottingham","California","USA","Regional Pumpkin Festival","1737 C","1084 N",393,1331,-9,"Atlantic Giant",567.046845497578,"heavy"
"2657-P",71,1259.94955802802,"WRCYE","Chicago","California","UK","National Pumpkin Festival","1182 M","1138 L",377,1168,7,"Howden",571.503506106382,"heavy"
"2903-P",21,1251.63318868726,"KJGIS","Paris","Texas","USA","Local Pumpkin Festival","1542 N","1142 P",368,1167,12,"Jack Be Little",567.731264427314,"heavy"
"2077-P",49,1258.92329064757,"KWTMH","Los Angeles","Florida","UK","Local Pumpkin Festival","1339 Z","1663 K",381,1213,3,"Cinderella",571.037999053028,"heavy"
"2729-P",84,1253.25270616915,"VNYGW","Houston","Texas","USA","Local Pumpkin Festival","1350 V","1505 Y",392,1316,-5,"Atlantic Giant",568.465865200179,"heavy"
"2147-P",74,1235.00023457687,"ZAVGW","New York","Florida","USA","Local Pumpkin Festival","1159 S","1473 M",392,1364,-10,"Atlantic Giant",560.18668335228,"heavy"
"2331-P",94,1247.46493700799,"VRNXD","New York","Florida","USA","Regional Pumpkin Festival","1443 V","1271 X",405,1411,-17,"Atlantic Giant",565.840577269353,"heavy"
"2153-P",29,1249.57539514657,"DDZKJ","Nottingham","Texas","Mexico","Regional Pumpkin Festival","1323 U","1114 P",402,1384,-9,"Cinderella",566.79786497822,"heavy"
"2956-P",67,1224.15316989273,"ZQXHP","New York","New York","UK","National Pumpkin Festival","1007 E","1442 Q",375,1226,2,"Cinderella",555.266537574655,"heavy"
"2791-P",87,1242.49217318371,"SRVKQ","New York","Florida","USA","Regional Pumpkin Festival","1264 Y","1165 L",365,1078,11,"Jack Be Little",563.584969540849,"heavy"
"2610-P",77,1240.54898683969,"IUTCR","Paris","New York","Mexico","Local Pumpkin Festival","1335 E","1524 M",409,1485,-22,"Howden",562.703555041714,"heavy"
"2935-P",12,1224.51176866516,"NGZRT","Houston","California","USA","Local Pumpkin Festival","1104 I","1659 W",367,1151,5,"Howden",555.429195241724,"heavy"
"2030-P",50,1231.09329260886,"AMYJJ","Chicago","Florida","UK","Regional Pumpkin Festival","1072 B","1739 X",383,1304,-5,"Atlantic Giant",558.414524285555,"heavy"
"2315-P",89,1213.88359120861,"KHUSZ","Los Angeles","Texas","Mexico","Regional Pumpkin Festival","1776 L","1563 W",385,1267,0,"Howden",550.608335040423,"heavy"
"2369-P",12,1203.94924377091,"XXZIP","New York","Texas","USA","Regional Pumpkin Festival","1799 H","1234 U",388,1262,-5,"Howden",546.102190841756,"heavy"
"2045-P",76,1210.91832812596,"USSOA","New York","Texas","UK","National Pumpkin Festival","1138 H","1917 A",5,-2,-1,"Jack Be Little",549.263314331092,"heavy"
"2470-P",80,1217.23487486783,"AGKQH","Houston","California","USA","Regional Pumpkin Festival","1926 C","1178 H",370,1179,6,"Cinderella",552.128451737954,"heavy"
"2645-P",22,1211.32356245723,"NTDQU","Los Angeles","California","USA","Regional Pumpkin Festival","1834 T","1477 Z",374,1197,-4,"Jack Be Little",549.447125531816,"heavy"
"2570-P",16,1197.14273214899,"QDKOO","Houston","Texas","Mexico","Regional Pumpkin Festival","1459 K","1803 A",366,1072,7,"Howden",543.014809103736,"heavy"
"2919-P",87,1201.65039540287,"OHISS","Los Angeles","Texas","USA","National Pumpkin Festival","1762 Q","1540 E",365,1121,7,"Cinderella",545.059450762225,"heavy"
"2062-P",79,1192.61871081144,"YGENH","Paris","Texas","UK","National Pumpkin Festival","1864 I","1947 U",397,1380,-10,"Cinderella",540.962747543304,"heavy"
"2297-P",45,1193.36372363847,"EQHEQ","Houston","Texas","UK","Local Pumpkin Festival","1759 F","1889 X",382,1270,-7,"Howden",541.300679677198,"heavy"
"2791-P",57,1186.76520690136,"YDESN","Paris","New York","Mexico","Regional Pumpkin Festival","1545 L","1046 K",376,1193,3,"Cinderella",538.307642831927,"heavy"
"2137-P",82,1193.1100445874,"RIDJC","Los Angeles","New York","USA","Regional Pumpkin Festival","1485 P","1756 N",390,1336,-14,"Cinderella",541.185612795206,"heavy"
"2314-P",80,1184.03887960501,"VJMIC","Chicago","New York","USA","Regional Pumpkin Festival","1053 Q","1015 E",390,1285,-3,"Howden",537.071001572181,"heavy"
"2182-P",9,1178.47064110357,"OVKGF","Nottingham","Florida","UK","Local Pumpkin Festival","1949 J","1947 I",370,1136,4,"Atlantic Giant",534.545291073589,"heavy"
"2862-P",8,1178.33169379178,"EIESE","Nottingham","New York","Mexico","National Pumpkin Festival","1150 N","1456 Z",383,1255,-3,"Cinderella",534.48226563313,"heavy"
"2860-P",81,1170.85086200852,"RRFIH","Chicago","Texas","UK","Local Pumpkin Festival","1158 J","1477 V",381,1238,-7,"Howden",531.089017414987,"heavy"
"2901-P",66,1173.33194879256,"OBGWF","Houston","California","UK","Local Pumpkin Festival","1356 R","1245 T",377,1221,-1,"Jack Be Little",532.214419449537,"heavy"
"2671-P",42,1160.3967685625,"PHDSL","Houston","Florida","USA","Local Pumpkin Festival","1831 S","1657 F",363,1092,3,"Cinderella",526.347120392604,"heavy"
"2582-P",96,1169.37037754804,"YSOSI","Nottingham","New York","Mexico","Regional Pumpkin Festival","1510 L","1319 W",378,1224,-9,"Atlantic Giant",530.41748095981,"heavy"
"2883-P",5,1160.15484304912,"VNPJR","Houston","California","UK","Regional Pumpkin Festival","1081 Z","1678 H",0,-3,4,"Atlantic Giant",526.23738482563,"heavy"
"2897-P",68,1147.02551931608,"MYKMG","Paris","Texas","USA","Local Pumpkin Festival","1473 U","1968 K",366,1102,5,"Cinderella",520.282023757064,"heavy"
"2014-P",40,1146.26337434538,"HRGMU","Houston","Texas","Mexico","Local Pumpkin Festival","1898 A","1618 V",351,1029,13,"Cinderella",519.936320613517,"heavy"
"2829-P",41,1150.52987189218,"JBAYL","New York","Florida","USA","National Pumpkin Festival","1140 H","1378 K",380,1221,-3,"Howden",521.871571347372,"heavy"
"2681-P",58,1154.54485595133,"JPQJI","Nottingham","Texas","USA","Local Pumpkin Festival","1508 Q","1275 I",375,1145,-4,"Howden",523.692737482273,"heavy"
"2021-P",87,1143.24760219548,"SHREN","Chicago","California","USA","National Pumpkin Festival","1799 F","1810 C",352,971,15,"Cinderella",518.568389376665,"heavy"
"2576-P",4,1134.75188082121,"GSIOZ","New York","Texas","Mexico","National Pumpkin Festival","1973 W","1985 G",351,948,20,"Howden",514.714794983652,"heavy"
"2523-P",85,1139.11078799237,"HAKPY","Houston","Florida","USA","Local Pumpkin Festival","1471 I","1712 A",358,1046,12,"Atlantic Giant",516.691962018025,"heavy"
"2854-P",95,1149.54653381184,"SDIPW","Paris","New York","Mexico","Regional Pumpkin Festival","1026 S","1263 Z",376,1221,-12,"Howden",521.425536696996,"heavy"
"2252-P",57,1145.45488634985,"MXILS","New York","California","Mexico","Regional Pumpkin Festival","1009 L","1068 H",368,1166,-3,"Atlantic Giant",519.569596627509,"heavy"
"2156-P",54,1133.41562371887,"VDCXY","Chicago","Texas","UK","Local Pumpkin Festival","1878 P","1947 R",368,1153,-2,"Howden",514.108678957672,"heavy"
"2939-P",70,1129.79546925239,"JLERH","Houston","New York","UK","Local Pumpkin Festival","1221 T","1633 X",365,1076,8,"Jack Be Little",512.466604513455,"heavy"
"2631-P",59,1136.58051974047,"SHAPZ","Chicago","California","Mexico","National Pumpkin Festival","1126 G","1633 O",372,1208,-9,"Atlantic Giant",515.544251644911,"heavy"
"2777-P",78,1134.91234972328,"KHAPI","New York","Florida","USA","National Pumpkin Festival","1858 M","1356 I",376,1151,-5,"Cinderella",514.787582453251,"heavy"
"2065-P",16,1136.13677846733,"PNVOB","Paris","California","USA","Local Pumpkin Festival","1424 J","1279 A",374,1193,-8,"Atlantic Giant",515.342973989163,"heavy"
"2164-P",43,1125.01256512478,"KCFRS","Houston","New York","Mexico","Regional Pumpkin Festival","1617 F","1445 Y",352,1031,8,"Atlantic Giant",510.297115694728,"heavy"
"2899-P",3,1140.62221040782,"SVDMU","Chicago","New York","UK","Local Pumpkin Festival","1214 O","1247 W",370,1154,-5,"Cinderella",517.37753169352,"heavy"
"2126-P",33,1126.69244369324,"XJKUB","Nottingham","New York","USA","Local Pumpkin Festival","1225 J","1340 S",363,1114,-1,"Jack Be Little",511.05909579591,"heavy"
"2815-P",62,1129.72481757402,"KWJTT","Paris","Florida","Mexico","Local Pumpkin Festival","1362 F","1431 G",382,1233,-3,"Jack Be Little",512.434557451219,"heavy"
"2991-P",20,1127.88588283863,"IAIYI","Houston","Texas","UK","Local Pumpkin Festival","1169 F","1629 D",366,1156,-5,"Howden",511.600430686316,"heavy"
"2052-P",89,1120.10731092039,"PPYFF","New York","Florida","Mexico","Regional Pumpkin Festival","1125 E","1113 Z",396,1414,-19,"Howden",508.072129814709,"heavy"
"2276-P",96,1117.46858387515,"GKOKF","Los Angeles","New York","USA","Local Pumpkin Festival","1772 R","1736 E",-5,-3,-2,"Atlantic Giant",506.875223360473,"heavy"
"2082-P",52,1114.09547922015,"JQVAR","New York","New York","UK","Local Pumpkin Festival","1601 H","1764 V",365,1065,1,"Cinderella",505.345208825754,"heavy"
"2238-P",38,1123.20406146068,"VOTJZ","Chicago","California","UK","Local Pumpkin Festival","1848 U","1279 H",367,1096,6,"Atlantic Giant",509.476792231576,"heavy"
"2995-P",30,1105.71280606557,"POBGO","New York","Texas","UK","Regional Pumpkin Festival","1670 V","1463 A",362,1048,10,"Atlantic Giant",501.542892242631,"heavy"
"2301-P",58,1103.03897151444,"QMVQY","Chicago","California","UK","National Pumpkin Festival","1609 Y","1990 B",361,1030,12,"Howden",500.330061291598,"heavy"
"2886-P",2,1115.94719433971,"JPBZM","Chicago","New York","UK","National Pumpkin Festival","1064 L","1314 D",371,1115,2,"Howden",506.185132675399,"heavy"
"2368-P",78,1103.68291896675,"ROAYX","Houston","California","Mexico","Regional Pumpkin Festival","1558 C","1340 A",1,4,-5,"Atlantic Giant",500.622150942645,"heavy"
"2011-P",20,1107.1221733056,"INWPQ","New York","California","UK","Local Pumpkin Festival","1028 R","1319 E",360,1046,1,"Howden",502.182170469238,"heavy"
"2689-P",36,1104.74519440252,"FEZWV","New York","Florida","UK","National Pumpkin Festival","1399 C","1247 T",373,1168,-11,"Cinderella",501.103990975151,"heavy"
"2460-P",87,1101.35674198158,"PRSOT","New York","New York","Mexico","National Pumpkin Festival","1000 U","1985 X",357,997,9,"Jack Be Little",499.567014810904,"heavy"
"2090-P",68,1094.52277247608,"UJLMC","Houston","Florida","Mexico","Local Pumpkin Festival","1142 H","1171 E",358,1081,1,"Cinderella",496.467178386395,"heavy"
"2217-P",38,1091.41374170315,"YSQDT","Houston","Texas","UK","Local Pumpkin Festival","1320 X","1174 H",355,1032,9,"Howden",495.056945749697,"heavy"
"2827-P",56,1092.34086432122,"WOINT","Chicago","Texas","UK","National Pumpkin Festival","1490 P","1608 L",379,1210,-9,"Howden",495.477481495309,"heavy"
"2868-P",45,1089.18628464658,"AZZUY","New York","California","UK","Local Pumpkin Festival","1440 X","1291 E",349,980,15,"Jack Be Little",494.046588224336,"heavy"
"2445-P",40,1071.54514990095,"EVMUK","New York","Texas","Mexico","Local Pumpkin Festival","1244 W","1330 B",374,1144,-6,"Jack Be Little",486.044704105577,"heavy"
"2278-P",3,1067.04314320907,"AEXFH","Los Angeles","New York","USA","National Pumpkin Festival","1210 T","1576 R",361,1068,6,"Atlantic Giant",484.002628220451,"heavy"
"2137-P",68,1064.95276717953,"HGQIT","Nottingham","New York","Mexico","Regional Pumpkin Festival","1677 V","1284 H",367,1148,-5,"Cinderella",483.054449603023,"heavy"
"2190-P",60,1065.86746314168,"DJGIS","Paris","Florida","UK","National Pumpkin Festival","1866 X","1220 L",349,944,15,"Jack Be Little",483.469348712322,"heavy"
"2065-P",28,1060.22087696008,"YVTJK","New York","California","Mexico","Local Pumpkin Festival","1870 Z","1157 T",357,1053,5,"Cinderella",480.908100303803,"heavy"
"2255-P",87,1066.65785939526,"SFGCO","Houston","Texas","UK","National Pumpkin Festival","1440 V","1538 W",358,1030,1,"Cinderella",483.827866422222,"heavy"
"2544-P",52,1055.42079785187,"WQOJI","New York","California","Mexico","National Pumpkin Festival","1187 T","1535 Z",363,1056,1,"Cinderella",478.73082104492,"heavy"
"2096-P",6,1066.9607783379,"ADDHK","Chicago","Texas","Mexico","Local Pumpkin Festival","1140 N","1665 Q",353,995,11,"Jack Be Little",483.965268143334,"heavy"
"2247-P",51,1067.11730413139,"INLXH","Nottingham","New York","UK","Regional Pumpkin Festival","1499 M","1463 A",365,1073,-2,"Cinderella",484.036267048967,"heavy"
"2439-P",42,1062.56389201619,"WTVQK","Chicago","California","USA","Regional Pumpkin Festival","1936 Q","1349 F",361,1024,-2,"Cinderella",481.970874056047,"heavy"
"2138-P",60,1055.50215846486,"ICWBM","Paris","Florida","USA","National Pumpkin Festival","1329 M","1220 V",367,1085,-8,"Howden",478.767725598193,"heavy"
"2197-P",65,1055.93095861375,"GRQLM","New York","New York","UK","Local Pumpkin Festival","1442 O","1023 J",345,956,8,"Cinderella",478.962226073984,"heavy"
"2412-P",93,1059.16029707808,"OEFQZ","Paris","California","UK","Regional Pumpkin Festival","1479 Y","1504 S",364,1132,-8,"Cinderella",480.427029361551,"heavy"
"2632-P",59,1049.16876108535,"RBCKI","Nottingham","Florida","Mexico","Local Pumpkin Festival","1305 E","1007 D",363,1056,3,"Jack Be Little",475.894944870666,"heavy"
"2508-P",81,1049.5297647519,"SJEUC","Nottingham","Florida","Mexico","Regional Pumpkin Festival","1655 M","1313 Q",368,1124,-9,"Howden",476.058693379358,"heavy"
"2929-P",87,1028.29471117165,"KFTDT","Los Angeles","Florida","USA","Regional Pumpkin Festival","1387 Z","1262 O",357,1069,-6,"Cinderella",466.426635098814,"heavy"
"2115-P",72,1041.06916560549,"VEHLS","Chicago","Texas","USA","Regional Pumpkin Festival","1340 S","1053 N",361,1059,-5,"Jack Be Little",472.221030160918,"heavy"
"2122-P",92,1024.03796036821,"SUORM","New York","New York","USA","National Pumpkin Festival","1500 B","1477 G",367,1102,-9,"Cinderella",464.495805413382,"heavy"
"2749-P",99,1030.89942686725,"DMQPR","Paris","Florida","Mexico","Local Pumpkin Festival","1068 A","1570 W",357,1006,6,"Atlantic Giant",467.608114264359,"heavy"
"2030-P",100,1031.33322282229,"EAIEN","Paris","Texas","UK","National Pumpkin Festival","1709 F","1971 I",359,1056,-3,"Jack Be Little",467.804880799699,"heavy"
"2931-P",22,1021.66966381911,"BGICB","Chicago","Florida","USA","National Pumpkin Festival","1881 O","1013 S",353,969,4,"Atlantic Giant",463.421564168814,"heavy"
"2881-P",69,1015.77568924092,"BDVER","New York","Texas","Mexico","National Pumpkin Festival","1470 N","1816 R",376,1212,-17,"Howden",460.748102271171,"heavy"
"2081-P",70,1031.84968953766,"OPKFT","Paris","New York","Mexico","Local Pumpkin Festival","1062 W","1067 H",359,1081,-2,"Cinderella",468.039146161151,"heavy"
"2613-P",65,1026.11835216526,"GYGXO","New York","California","USA","Regional Pumpkin Festival","1098 E","1422 L",351,999,2,"Cinderella",465.439455259135,"heavy"
"2291-P",1,1015.25355248749,"JAIBJ","Nottingham","New York","USA","Local Pumpkin Festival","1600 H","1061 K",358,1080,-2,"Jack Be Little",460.511265023721,"heavy"
"2098-P",43,1013.43105849158,"PNPRH","Paris","Texas","UK","Local Pumpkin Festival","1286 N","1346 U",355,1019,-1,"Jack Be Little",459.684595652804,"heavy"
"2068-P",38,1012.83601479605,"BUUUT","Los Angeles","Texas","UK","National Pumpkin Festival","1691 R","1736 Y",346,915,6,"Atlantic Giant",459.414688372695,"heavy"
"2432-P",31,1021.49478658661,"BJIVY","New York","California","Mexico","National Pumpkin Festival","1602 S","1160 C",355,1051,0,"Atlantic Giant",463.342241190466,"heavy"
"2432-P",71,1024.67690369114,"HQSAT","Los Angeles","California","UK","Regional Pumpkin Festival","1047 Y","1542 I",381,1241,-13,"Jack Be Little",464.785625229527,"heavy"
"2434-P",47,1004.39731599204,"OCBOF","Los Angeles","Florida","USA","Local Pumpkin Festival","1109 Y","1969 V",365,1095,-5,"Jack Be Little",455.586958982469,"heavy"
